Query_30309,XM_003817410.4,100.000,21,0,0,1,21,663,643,2.1,39.2
Query_30309,CP050274.1,100.000,21,0,0,1,21,141606,141586,2.1,39.2
Query_30309,XM_033183585.1,100.000,21,0,0,1,21,672,652,2.1,39.2
Query_30309,CP048739.1,100.000,21,0,0,1,21,30020,30040,2.1,39.2
Query_30309,XM_032280103.1,100.000,21,0,0,1,21,762,742,2.1,39.2
Query_30309,XM_032162573.1,100.000,21,0,0,1,21,672,652,2.1,39.2
Query_30309,XM_023203969.3,100.000,21,0,0,1,21,671,651,2.1,39.2
Query_30309,XM_003912784.4,100.000,21,0,0,1,21,748,728,2.1,39.2
Query_30309,XM_019026567.2,100.000,21,0,0,1,21,722,702,2.1,39.2
Query_30309,XM_010380650.2,100.000,21,0,0,1,21,672,652,2.1,39.2
Query_30309,XM_003272285.3,100.000,21,0,0,1,21,1024,1004,2.1,39.2
Query_30309,NM_005450.6,100.000,21,0,0,1,21,678,658,2.1,39.2
Query_30309,XM_005350519.2,100.000,21,0,0,1,21,167,147,2.1,39.2
Query_30309,CP034495.1,100.000,21,0,0,1,21,54671737,54671717,2.1,39.2
Query_30309,XM_025362689.1,100.000,21,0,0,1,21,727,707,2.1,39.2
Query_30309,XM_011732968.2,100.000,21,0,0,1,21,783,763,2.1,39.2
Query_30309,XM_523802.6,100.000,21,0,0,1,21,733,713,2.1,39.2
Query_30309,XM_002827353.4,100.000,21,0,0,1,21,672,652,2.1,39.2
Query_30309,XM_012460453.2,100.000,21,0,0,1,21,764,744,2.1,39.2
Query_30309,XM_005075810.3,100.000,21,0,0,1,21,778,758,2.1,39.2
Query_30309,LT744950.1,100.000,21,0,0,1,21,640,620,2.1,39.2
Query_30309,XM_017866509.1,100.000,21,0,0,1,21,752,732,2.1,39.2
Query_30309,XM_006972019.2,100.000,21,0,0,1,21,552,532,2.1,39.2
Query_30309,XM_005583787.2,100.000,21,0,0,1,21,672,652,2.1,39.2
Query_30309,XM_012054883.1,100.000,21,0,0,1,21,672,652,2.1,39.2
Query_30309,XM_011953737.1,100.000,21,0,0,1,21,161,141,2.1,39.2
Query_30309,XM_011979238.1,100.000,21,0,0,1,21,116,96,2.1,39.2
Query_30309,KJ892724.1,100.000,21,0,0,1,21,218,198,2.1,39.2
Query_30309,XM_007949644.1,100.000,21,0,0,1,21,676,656,2.1,39.2
Query_30309,XM_003931333.3,100.000,21,0,0,1,21,1333,1313,2.1,39.2
Query_30309,CP068261.1,100.000,21,0,0,1,21,57470789,57470769,2.1,39.2
Query_30309,XM_038329121.1,100.000,21,0,0,1,21,153,133,2.1,39.2
Query_30309,XM_008011393.2,100.000,21,0,0,1,21,739,719,2.1,39.2
Query_30309,XM_017538823.2,100.000,21,0,0,1,21,671,651,2.1,39.2
Query_30309,XM_028878202.2,100.000,21,0,0,1,21,689,669,2.1,39.2
Query_30309,NM_001265629.1,100.000,21,0,0,1,21,163,143,2.1,39.2
Query_30309,AP023477.1,100.000,21,0,0,1,21,54043589,54043569,2.1,39.2
Query_30309,XM_036198140.1,100.000,21,0,0,1,21,686,666,2.1,39.2
Query_30309,LR877227.1,100.000,21,0,0,1,21,16110304,16110324,2.1,39.2
Query_30309,XM_002748399.4,100.000,21,0,0,1,21,673,653,2.1,39.2
Query_30309,NG_011958.1,100.000,21,0,0,1,21,5678,5658,2.1,39.2
Query_30309,CU689812.1,100.000,21,0,0,1,21,169,149,2.1,39.2
Query_30309,AK314080.1,100.000,21,0,0,1,21,678,658,2.1,39.2
Query_30309,BC034027.1,100.000,21,0,0,1,21,463,443,2.1,39.2
Query_30309,AC015724.9,100.000,21,0,0,1,21,61427,61447,2.1,39.2
Query_30309,AY890603.1,100.000,21,0,0,1,21,153,133,2.1,39.2
Query_30309,AY893078.1,100.000,21,0,0,1,21,153,133,2.1,39.2
Query_30309,AC005553.1,100.000,21,0,0,1,21,146050,146070,2.1,39.2
Query_30309,U31202.1,100.000,21,0,0,1,21,964,944,2.1,39.2
Query_30309,AP021906.1,100.000,20,0,0,1,20,3606030,3606011,7.3,37.4
Query_30309,CP018100.1,100.000,20,0,0,1,20,3547649,3547630,7.3,37.4


