Query_6569,XR_005491585.1,100.000,21,0,0,1,21,1729,1709,2.1,39.2
Query_6569,XM_039089009.1,100.000,21,0,0,1,21,1258,1238,2.1,39.2
Query_6569,XM_039089008.1,100.000,21,0,0,1,21,1395,1375,2.1,39.2
Query_6569,XM_039089007.1,100.000,21,0,0,1,21,1374,1354,2.1,39.2
Query_6569,XM_008769306.3,100.000,21,0,0,1,21,1339,1319,2.1,39.2
Query_6569,XM_017598236.2,100.000,21,0,0,1,21,1409,1389,2.1,39.2
Query_6569,XM_006249517.4,100.000,21,0,0,1,21,1454,1434,2.1,39.2
Query_6569,XM_006249516.4,100.000,21,0,0,1,21,1490,1470,2.1,39.2
Query_6569,XM_039089005.1,100.000,21,0,0,1,21,1532,1512,2.1,39.2
Query_6569,XM_017598235.2,100.000,21,0,0,1,21,1565,1545,2.1,39.2
Query_6569,XM_008769305.3,100.000,21,0,0,1,21,1580,1560,2.1,39.2
Query_6569,XM_017598234.2,100.000,21,0,0,1,21,1616,1596,2.1,39.2
Query_6569,XM_006249515.4,100.000,21,0,0,1,21,1697,1677,2.1,39.2
Query_6569,NM_053656.3,100.000,21,0,0,1,21,1388,1368,2.1,39.2
Query_6569,AF062035.1,100.000,21,0,0,1,21,308,288,2.1,39.2
Query_6569,AF064549.1,100.000,21,0,0,1,21,1425,1405,2.1,39.2
Query_6569,AF020759.1,100.000,21,0,0,1,21,1350,1330,2.1,39.2
Query_6569,AF020758.1,100.000,21,0,0,1,21,1513,1493,2.1,39.2
Query_6569,AF020757.1,100.000,21,0,0,1,21,1127,1107,2.1,39.2
Query_6569,AF020756.1,100.000,21,0,0,1,21,1288,1268,2.1,39.2
Query_6569,AF013241.1,100.000,21,0,0,1,21,613,593,2.1,39.2
Query_6569,Y10475.1,100.000,21,0,0,1,21,1424,1404,2.1,39.2
Query_6569,Y10474.1,100.000,21,0,0,1,21,1370,1350,2.1,39.2
Query_6569,Y10473.1,100.000,21,0,0,1,21,1181,1161,2.1,39.2
Query_6569,Y09910.1,100.000,21,0,0,1,21,2702,2682,2.1,39.2
Query_6569,L43511.1,100.000,21,0,0,1,21,461,441,2.1,39.2
Query_6569,U14414.1,100.000,21,0,0,1,21,1388,1368,2.1,39.2


